Order_ID,Order_Date,Delivery_Date,Product_ID,Category,Supplier,Price,Quantity,Region,City,Marketing_Channel,Return_Status,Return_Date,Return_Reason,Return_Flag,Delivery_Days,Return_Days,Return_Probability,Risk_Level
ORD100359,2024-02-13,2024-02-15,P1191,Beauty,Supplier A,1443.56,4,South,Bangalore,Social Media,Yes,2024-02-20,Size Issue,1,2,5.0,0.25467452651311484,Low
ORD100360,2024-05-16,2024-05-21,P1048,Beauty,Supplier D,173.11,2,West,Hyderabad,Ads,No,,,0,5,,0.1699463136432971,Low
ORD100361,2024-03-14,2024-03-17,P1016,Home,Supplier D,1342.78,2,East,Delhi,Social Media,No,,,0,3,,0.14998629948132647,Low
ORD100362,2024-02-05,2024-02-12,P1171,Fashion,Supplier A,1487.3,1,South,Bangalore,Organic,Yes,2024-02-13,Not as Described,1,7,1.0,0.42089558706602065,Medium
ORD100363,2024-04-10,2024-04-18,P1157,Sports,Supplier A,101.66,1,East,Mumbai,Social Media,No,,,0,8,,0.1198814582054821,Low
ORD100364,2024-06-04,2024-06-11,P1045,Sports,Supplier D,1325.53,3,West,Delhi,Ads,No,,,0,7,,0.2675160626016364,Low
ORD100365,2024-09-11,2024-09-16,P1116,Fashion,Supplier C,778.96,4,North,Delhi,Email,Yes,2024-09-17,Late Delivery,1,5,1.0,0.2464731354619141,Low
ORD100366,2024-06-19,2024-06-24,P1005,Fashion,Supplier A,1360.71,2,South,Delhi,Organic,Yes,2024-06-26,Damaged,1,5,2.0,0.4049391383542649,Medium
ORD100367,2024-08-03,2024-08-11,P1098,Fashion,Supplier A,861.27,1,North,Hyderabad,Email,No,,,0,8,,0.2545085759355027,Low
ORD100368,2024-06-18,2024-06-27,P1123,Fashion,Supplier D,996.55,3,South,Kolkata,Organic,No,,,0,9,,0.36024609934419943,Low
ORD100369,2024-09-08,2024-09-10,P1036,Electronics,Supplier D,820.23,3,North,Mumbai,Ads,Yes,2024-09-24,No Longer Needed,1,2,14.0,0.23748642884860668,Low
ORD100370,2024-12-25,2024-12-31,P1023,Sports,Supplier A,1298.09,2,South,Hyderabad,Organic,No,,,0,6,,0.33048098909354817,Low
ORD100371,2024-11-17,2024-11-26,P1092,Electronics,Supplier D,1103.53,2,South,Hyderabad,Email,No,,,0,9,,0.2039381044769121,Low
ORD100372,2024-02-24,2024-02-28,P1045,Beauty,Supplier A,786.68,3,East,Kolkata,Organic,No,,,0,4,,0.23997852787465898,Low
ORD100373,2024-03-31,2024-04-07,P1180,Beauty,Supplier C,1303.56,1,North,Delhi,Ads,No,,,0,7,,0.303211975874012,Low
ORD100374,2024-10-04,2024-10-12,P1094,Sports,Supplier C,375.48,3,East,Kolkata,Organic,No,,,0,8,,0.19986159089330055,Low
ORD100375,2024-04-10,2024-04-17,P1098,Beauty,Supplier A,244.44,4,East,Kolkata,Email,No,,,0,7,,0.12709886392735192,Low
ORD100376,2024-06-03,2024-06-12,P1187,Fashion,Supplier A,249.0,4,North,Hyderabad,Ads,No,,,0,9,,0.24741454133245094,Low
ORD100377,2024-12-14,2024-12-19,P1115,Electronics,Supplier B,507.67,2,South,Mumbai,Email,No,,,0,5,,0.15819532417688617,Low
ORD100378,2024-12-29,2025-01-04,P1190,Fashion,Supplier B,365.65,1,East,Chennai,Organic,No,,,0,6,,0.24903766789934856,Low
ORD100379,2024-05-20,2024-05-27,P1159,Beauty,Supplier D,1395.83,1,North,Kolkata,Social Media,Yes,2024-06-04,Wrong Item,1,7,8.0,0.2617999681822732,Low
ORD100380,2024-06-21,2024-06-25,P1160,Electronics,Supplier D,167.69,4,South,Kolkata,Email,No,,,0,4,,0.13604760982692274,Low
ORD100381,2024-01-10,2024-01-15,P1066,Fashion,Supplier A,1051.5,3,East,Delhi,Organic,No,,,0,5,,0.3214539768881698,Low
ORD100382,2024-08-15,2024-08-19,P1127,Sports,Supplier A,291.94,2,East,Delhi,Social Media,No,,,0,4,,0.13072036561266667,Low
ORD100383,2024-09-21,2024-09-27,P1017,Fashion,Supplier B,1323.64,3,East,Hyderabad,Social Media,No,,,0,6,,0.25548235577406025,Low
ORD100384,2024-09-04,2024-09-11,P1024,Beauty,Supplier B,1442.36,3,South,Delhi,Ads,Yes,2024-09-18,Damaged,1,7,7.0,0.3053622504698515,Low
ORD100385,2024-09-03,2024-09-06,P1053,Electronics,Supplier A,703.55,3,East,Bangalore,Social Media,No,,,0,3,,0.1489132780634225,Low
ORD100386,2024-06-03,2024-06-12,P1057,Sports,Supplier C,1319.82,1,South,Kolkata,Email,No,,,0,9,,0.23383237318732236,Low
ORD100387,2024-02-03,2024-02-10,P1066,Electronics,Supplier C,17.67,4,West,Delhi,Email,No,,,0,7,,0.1160262774913636,Low
ORD100388,2024-05-08,2024-05-17,P1103,Sports,Supplier D,1231.72,1,East,Mumbai,Social Media,No,,,0,9,,0.19688103276557561,Low
ORD100389,2024-06-08,2024-06-14,P1173,Electronics,Supplier A,350.65,4,West,Bangalore,Organic,No,,,0,6,,0.20336900505718314,Low
ORD100390,2024-03-29,2024-04-05,P1023,Beauty,Supplier A,1363.96,2,North,Hyderabad,Email,No,,,0,7,,0.2532618902620903,Low
ORD100391,2024-04-02,2024-04-11,P1113,Sports,Supplier D,11.67,2,East,Chennai,Email,No,,,0,9,,0.11220304755670092,Low
ORD100392,2024-11-22,2024-11-30,P1031,Home,Supplier B,838.71,3,North,Kolkata,Ads,Yes,2024-12-10,Late Delivery,1,8,10.0,0.18529623629871902,Low
ORD100393,2024-08-28,2024-09-06,P1174,Electronics,Supplier B,1137.39,4,North,Kolkata,Organic,No,,,0,9,,0.3121373859481936,Low
ORD100394,2024-11-18,2024-11-25,P1085,Electronics,Supplier C,395.45,4,North,Mumbai,Social Media,No,,,0,7,,0.1624692209226539,Low
ORD100395,2024-04-26,2024-04-28,P1150,Fashion,Supplier A,297.77,4,West,Chennai,Organic,No,,,0,2,,0.2608108585665647,Low
ORD100396,2024-04-03,2024-04-10,P1193,Sports,Supplier B,135.31,3,South,Chennai,Ads,No,,,0,7,,0.17915087193815157,Low
ORD100397,2024-06-11,2024-06-18,P1126,Home,Supplier C,496.39,3,West,Hyderabad,Ads,No,,,0,7,,0.13883657810884023,Low
ORD100398,2024-04-08,2024-04-17,P1154,Beauty,Supplier C,844.17,2,West,Hyderabad,Organic,No,,,0,9,,0.26393612422617835,Low
ORD100399,2024-04-22,2024-04-26,P1129,Fashion,Supplier C,182.61,1,North,Bangalore,Ads,No,,,0,4,,0.2410423698928371,Low
ORD100400,2024-12-24,2024-12-27,P1016,Home,Supplier B,571.28,4,East,Kolkata,Ads,No,,,0,3,,0.13200634717053664,Low
ORD100401,2024-03-31,2024-04-04,P1103,Sports,Supplier B,23.52,4,South,Delhi,Ads,No,,,0,4,,0.17076097448879513,Low
ORD100402,2024-12-11,2024-12-20,P1160,Home,Supplier A,1229.83,1,North,Hyderabad,Organic,Yes,2024-12-29,Late Delivery,1,9,9.0,0.256156097932099,Low
ORD100403,2024-07-24,2024-07-28,P1136,Electronics,Supplier A,201.39,4,South,Mumbai,Ads,No,,,0,4,,0.17503747788651675,Low
ORD100404,2024-01-17,2024-01-22,P1042,Electronics,Supplier C,432.18,3,West,Mumbai,Social Media,No,,,0,5,,0.14344398100317957,Low
ORD100405,2024-09-30,2024-10-02,P1175,Fashion,Supplier C,37.46,3,South,Mumbai,Social Media,Yes,2024-10-07,Late Delivery,1,2,5.0,0.17696576267471237,Low
ORD100406,2024-06-21,2024-06-25,P1038,Sports,Supplier B,654.04,4,South,Hyderabad,Email,Yes,2024-06-27,Late Delivery,1,4,2.0,0.17755325399942276,Low
ORD100407,2024-04-25,2024-05-03,P1169,Sports,Supplier B,1261.78,3,East,Hyderabad,Social Media,No,,,0,8,,0.1993644161940092,Low
ORD100408,2024-12-14,2024-12-20,P1025,Home,Supplier A,594.31,3,North,Mumbai,Email,No,,,0,6,,0.13140290418770295,Low
ORD100409,2024-06-29,2024-07-07,P1098,Fashion,Supplier A,277.45,4,South,Hyderabad,Organic,No,,,0,8,,0.2792388848754227,Low
ORD100410,2024-03-31,2024-04-06,P1049,Sports,Supplier D,1133.01,2,South,Delhi,Ads,No,,,0,6,,0.2682949770179453,Low
ORD100411,2024-03-22,2024-03-29,P1152,Electronics,Supplier A,1185.32,1,West,Delhi,Social Media,No,,,0,7,,0.19855824573639674,Low
ORD100412,2024-11-19,2024-11-24,P1151,Home,Supplier B,268.89,3,West,Bangalore,Email,No,,,0,5,,0.09762109564566294,Low
ORD100413,2024-04-23,2024-04-25,P1012,Beauty,Supplier C,1158.57,2,South,Kolkata,Organic,Yes,2024-05-02,Size Issue,1,2,7.0,0.319073785208008,Low
ORD100414,2024-09-13,2024-09-21,P1059,Electronics,Supplier D,1421.47,3,North,Delhi,Email,No,,,0,8,,0.24333060653823388,Low
ORD100415,2024-02-27,2024-02-29,P1134,Fashion,Supplier A,257.9,3,South,Bangalore,Ads,No,,,0,2,,0.23688352616628558,Low
ORD100416,2024-06-02,2024-06-10,P1056,Sports,Supplier A,1158.77,1,South,Chennai,Social Media,No,,,0,8,,0.22400777431992297,Low
ORD100417,2024-12-30,2025-01-06,P1035,Electronics,Supplier B,1065.77,3,East,Kolkata,Organic,No,,,0,7,,0.25147013028290366,Low
ORD100418,2024-04-25,2024-05-01,P1172,Beauty,Supplier D,715.63,1,North,Delhi,Email,No,,,0,6,,0.19490738492511422,Low
ORD100419,2024-12-08,2024-12-11,P1019,Beauty,Supplier A,96.3,1,East,Chennai,Organic,Yes,2024-12-19,Wrong Item,1,3,8.0,0.18067125159519107,Low
ORD100420,2024-09-22,2024-09-27,P1064,Fashion,Supplier C,121.29,1,North,Bangalore,Email,No,,,0,5,,0.1885421271903917,Low
ORD100421,2024-11-10,2024-11-18,P1007,Electronics,Supplier B,1280.1,2,North,Delhi,Email,No,,,0,8,,0.23005155231963187,Low
ORD100422,2024-07-21,2024-07-29,P1143,Home,Supplier D,1485.32,4,North,Delhi,Ads,No,,,0,8,,0.241472988559839,Low
ORD100423,2024-02-10,2024-02-17,P1141,Electronics,Supplier A,1017.32,2,East,Hyderabad,Ads,Yes,2024-02-29,No Longer Needed,1,7,12.0,0.20958688639943038,Low
ORD100424,2024-04-14,2024-04-19,P1114,Beauty,Supplier A,674.48,4,East,Chennai,Email,No,,,0,5,,0.15404399497074583,Low
ORD100425,2024-07-11,2024-07-17,P1142,Fashion,Supplier D,974.88,4,East,Delhi,Social Media,No,,,0,6,,0.2225367357561333,Low
ORD100426,2024-10-04,2024-10-10,P1091,Fashion,Supplier B,895.65,1,West,Mumbai,Organic,Yes,2024-10-17,Late Delivery,1,6,7.0,0.3250080480595407,Low
ORD100427,2024-12-19,2024-12-27,P1097,Home,Supplier D,581.58,3,East,Hyderabad,Organic,No,,,0,8,,0.158885688343867,Low
ORD100428,2024-08-24,2024-08-27,P1065,Fashion,Supplier D,107.78,1,West,Hyderabad,Ads,No,,,0,3,,0.2055448984809973,Low
ORD100429,2024-08-08,2024-08-11,P1031,Fashion,Supplier B,1234.05,3,West,Delhi,Social Media,No,,,0,3,,0.2652456599781771,Low
ORD100430,2024-03-08,2024-03-10,P1190,Fashion,Supplier A,564.03,4,West,Hyderabad,Email,No,,,0,2,,0.1985495035026302,Low
ORD100431,2024-07-15,2024-07-20,P1085,Fashion,Supplier C,1229.99,1,South,Kolkata,Ads,No,,,0,5,,0.33976555954793886,Low
ORD100432,2024-09-12,2024-09-17,P1050,Fashion,Supplier B,386.24,3,South,Chennai,Email,No,,,0,5,,0.20040684335188888,Low
ORD100433,2024-05-18,2024-05-24,P1152,Beauty,Supplier C,11.53,2,South,Kolkata,Email,No,,,0,6,,0.1362728890415608,Low
ORD100434,2024-11-07,2024-11-09,P1185,Electronics,Supplier A,246.82,3,West,Bangalore,Ads,No,,,0,2,,0.16372100804997738,Low
ORD100435,2024-05-28,2024-06-04,P1062,Sports,Supplier D,708.12,1,West,Kolkata,Social Media,No,,,0,7,,0.17066915933607876,Low
ORD100436,2024-04-08,2024-04-13,P1189,Fashion,Supplier C,1417.01,2,North,Mumbai,Organic,Yes,2024-04-27,Late Delivery,1,5,14.0,0.42711565019525355,Medium
ORD100437,2024-03-16,2024-03-18,P1124,Sports,Supplier A,162.27,3,West,Hyderabad,Ads,Yes,2024-03-25,Not as Described,1,2,7.0,0.16628667566983898,Low
ORD100438,2024-10-08,2024-10-10,P1149,Sports,Supplier A,1282.77,3,South,Hyderabad,Social Media,No,,,0,2,,0.23541564932268988,Low
ORD100439,2024-04-18,2024-04-26,P1057,Beauty,Supplier D,795.27,3,West,Mumbai,Email,No,,,0,8,,0.1760815077566711,Low
ORD100440,2024-07-06,2024-07-12,P1057,Fashion,Supplier D,1240.62,3,West,Hyderabad,Ads,Yes,2024-07-24,Wrong Item,1,6,12.0,0.31801777037381096,Low
ORD100441,2024-07-17,2024-07-19,P1085,Sports,Supplier A,454.58,3,North,Kolkata,Organic,No,,,0,2,,0.25300887747514,Low
ORD100442,2024-10-29,2024-11-07,P1048,Fashion,Supplier A,1261.52,2,West,Bangalore,Organic,No,,,0,9,,0.36804980018350175,Low
ORD100443,2024-11-22,2024-11-25,P1179,Home,Supplier C,1161.51,4,East,Delhi,Email,No,,,0,3,,0.13504664551144088,Low
ORD100444,2024-06-02,2024-06-11,P1169,Home,Supplier A,352.78,2,North,Mumbai,Ads,No,,,0,9,,0.15013272846857853,Low
ORD100445,2024-02-09,2024-02-12,P1069,Home,Supplier A,205.69,2,West,Kolkata,Organic,No,,,0,3,,0.14620018707298002,Low
ORD100446,2024-05-12,2024-05-16,P1014,Sports,Supplier C,1303.4,2,West,Kolkata,Ads,No,,,0,4,,0.2652671039604288,Low
ORD100447,2024-05-11,2024-05-17,P1053,Home,Supplier B,1445.22,4,North,Kolkata,Organic,No,,,0,6,,0.27807351214532583,Low
ORD100448,2024-10-05,2024-10-13,P1187,Beauty,Supplier C,56.64,1,West,Delhi,Email,No,,,0,8,,0.1270581052622719,Low
ORD100449,2024-12-27,2025-01-03,P1100,Beauty,Supplier C,1099.59,4,South,Chennai,Email,No,,,0,7,,0.2174160899502934,Low
ORD100450,2024-03-24,2024-04-02,P1007,Sports,Supplier D,1365.19,2,East,Hyderabad,Ads,No,,,0,9,,0.2527630901377095,Low
ORD100451,2024-08-29,2024-09-07,P1052,Fashion,Supplier C,1287.47,3,East,Hyderabad,Social Media,No,,,0,9,,0.25192115790394143,Low
ORD100452,2024-04-25,2024-04-29,P1059,Electronics,Supplier A,1447.14,3,South,Bangalore,Social Media,No,,,0,4,,0.23955985926432988,Low
ORD100453,2024-04-18,2024-04-21,P1107,Fashion,Supplier A,1142.54,2,West,Chennai,Email,No,,,0,3,,0.25076246585152223,Low
ORD100454,2024-08-08,2024-08-16,P1004,Fashion,Supplier A,669.03,3,West,Hyderabad,Organic,Yes,2024-08-30,Damaged,1,8,14.0,0.2997062647335811,Low
ORD100455,2024-02-10,2024-02-14,P1102,Fashion,Supplier B,474.81,2,East,Bangalore,Social Media,No,,,0,4,,0.18079228171795808,Low
ORD100456,2024-05-26,2024-06-01,P1195,Fashion,Supplier A,487.91,3,West,Bangalore,Email,Yes,2024-06-06,Wrong Item,1,6,5.0,0.19232572774660203,Low
ORD100457,2024-04-21,2024-04-29,P1005,Electronics,Supplier B,1089.39,4,East,Kolkata,Organic,No,,,0,8,,0.253789206193725,Low
ORD100458,2024-04-12,2024-04-18,P1108,Home,Supplier A,1121.3,1,East,Mumbai,Organic,No,,,0,6,,0.2000664347371172,Low
ORD100459,2024-02-15,2024-02-17,P1115,Fashion,Supplier C,308.54,1,South,Kolkata,Social Media,No,,,0,2,,0.198439623339389,Low
ORD100460,2024-11-19,2024-11-24,P1093,Beauty,Supplier D,1303.5,4,East,Delhi,Email,No,,,0,5,,0.20163153960797153,Low
ORD100461,2024-09-27,2024-09-29,P1046,Sports,Supplier A,1075.24,4,West,Hyderabad,Organic,Yes,2024-10-01,Wrong Item,1,2,2.0,0.28374077098141753,Low
ORD100462,2024-07-13,2024-07-19,P1098,Sports,Supplier B,848.5,2,West,Bangalore,Organic,No,,,0,6,,0.2604001749158025,Low
ORD100463,2024-10-06,2024-10-15,P1054,Beauty,Supplier B,712.58,2,North,Mumbai,Ads,No,,,0,9,,0.24243632112764033,Low
ORD100464,2024-10-09,2024-10-17,P1167,Fashion,Supplier D,819.42,2,West,Hyderabad,Ads,No,,,0,8,,0.27250952405641926,Low
ORD100465,2024-02-09,2024-02-12,P1051,Electronics,Supplier A,247.28,3,North,Bangalore,Social Media,No,,,0,3,,0.152255365535887,Low
ORD100466,2024-07-07,2024-07-14,P1143,Home,Supplier C,313.51,2,East,Bangalore,Ads,No,,,0,7,,0.11739027134347231,Low
ORD100467,2024-06-12,2024-06-15,P1012,Sports,Supplier A,145.84,4,West,Kolkata,Email,Yes,2024-06-21,No Longer Needed,1,3,6.0,0.12995343051744002,Low
ORD100468,2024-01-24,2024-02-01,P1113,Home,Supplier A,238.95,1,South,Mumbai,Social Media,No,,,0,8,,0.10838528257303884,Low
ORD100469,2024-01-24,2024-01-26,P1123,Electronics,Supplier D,686.0,3,South,Mumbai,Social Media,No,,,0,2,,0.17495638507567698,Low
ORD100470,2024-01-04,2024-01-11,P1105,Sports,Supplier A,800.23,2,South,Hyderabad,Ads,No,,,0,7,,0.23571063143684257,Low
ORD100471,2024-11-18,2024-11-26,P1157,Home,Supplier C,36.61,3,East,Bangalore,Organic,No,,,0,8,,0.12456033306552515,Low
ORD100472,2024-10-16,2024-10-22,P1146,Electronics,Supplier B,1197.23,3,East,Mumbai,Email,Yes,2024-10-26,Wrong Item,1,6,4.0,0.18027114850981193,Low
ORD100473,2024-06-29,2024-07-08,P1144,Home,Supplier D,448.31,2,North,Mumbai,Email,No,,,0,9,,0.12297724534341403,Low
ORD100474,2024-09-04,2024-09-07,P1119,Fashion,Supplier C,1368.64,3,South,Hyderabad,Email,No,,,0,3,,0.29465347775750345,Low
ORD100475,2024-04-25,2024-05-01,P1062,Electronics,Supplier B,1451.59,1,North,Kolkata,Social Media,No,,,0,6,,0.251475366501191,Low
ORD100476,2024-10-05,2024-10-12,P1018,Home,Supplier D,286.33,4,North,Chennai,Email,No,,,0,7,,0.11417714054541661,Low
ORD100477,2024-12-30,2025-01-06,P1091,Fashion,Supplier D,698.52,4,West,Delhi,Organic,No,,,0,7,,0.30293472574859187,Low
ORD100478,2024-03-09,2024-03-12,P1057,Fashion,Supplier B,11.84,1,West,Chennai,Organic,No,,,0,3,,0.23317904957723126,Low
ORD100479,2024-12-16,2024-12-22,P1182,Electronics,Supplier B,901.51,3,South,Mumbai,Ads,No,,,0,6,,0.23392781736714607,Low
ORD100480,2024-09-10,2024-09-14,P1089,Beauty,Supplier C,914.89,2,East,Bangalore,Email,No,,,0,4,,0.1710488677974538,Low
ORD100481,2024-06-29,2024-07-05,P1116,Sports,Supplier A,378.83,3,West,Delhi,Social Media,No,,,0,6,,0.1477789337699751,Low
ORD100482,2024-11-13,2024-11-20,P1061,Electronics,Supplier A,842.03,1,East,Delhi,Ads,No,,,0,7,,0.1948856929422461,Low
ORD100483,2024-06-17,2024-06-23,P1022,Fashion,Supplier A,346.05,3,North,Bangalore,Organic,No,,,0,6,,0.2993183226655844,Low
ORD100484,2024-11-08,2024-11-17,P1126,Fashion,Supplier A,249.63,4,North,Delhi,Email,No,,,0,9,,0.19896558038056184,Low
ORD100485,2024-09-05,2024-09-13,P1136,Electronics,Supplier A,980.76,3,North,Bangalore,Organic,Yes,2024-09-23,No Longer Needed,1,8,10.0,0.29492233620865,Low
ORD100486,2024-07-06,2024-07-08,P1139,Beauty,Supplier C,495.63,1,North,Delhi,Ads,No,,,0,2,,0.2223219397401038,Low
ORD100487,2024-02-23,2024-03-03,P1128,Sports,Supplier D,889.49,4,South,Hyderabad,Organic,Yes,2024-03-05,Late Delivery,1,9,2.0,0.28526582615140705,Low
ORD100488,2024-11-21,2024-11-25,P1057,Home,Supplier C,655.54,3,North,Hyderabad,Email,No,,,0,4,,0.13507991483170229,Low
ORD100489,2024-12-22,2024-12-27,P1121,Electronics,Supplier C,1476.68,3,West,Chennai,Email,No,,,0,5,,0.21893197578725593,Low
ORD100490,2024-11-08,2024-11-16,P1000,Sports,Supplier C,232.88,4,North,Delhi,Ads,No,,,0,8,,0.19633627298055345,Low
ORD100491,2024-05-17,2024-05-19,P1033,Sports,Supplier D,702.25,2,East,Kolkata,Email,No,,,0,2,,0.15325195903423014,Low
ORD100492,2024-06-16,2024-06-21,P1095,Fashion,Supplier C,1023.88,4,West,Bangalore,Organic,No,,,0,5,,0.3398037061086899,Low
ORD100493,2024-04-12,2024-04-15,P1125,Home,Supplier C,599.36,2,East,Delhi,Organic,No,,,0,3,,0.16012521987225822,Low
ORD100494,2024-03-25,2024-03-30,P1117,Electronics,Supplier D,1462.3,1,East,Hyderabad,Social Media,No,,,0,5,,0.2061014268573855,Low
ORD100495,2024-11-12,2024-11-20,P1047,Fashion,Supplier C,1085.61,1,South,Hyderabad,Social Media,Yes,2024-12-02,Late Delivery,1,8,12.0,0.2705199670082812,Low
ORD100496,2024-07-30,2024-08-05,P1088,Fashion,Supplier A,988.91,4,South,Bangalore,Social Media,No,,,0,6,,0.26071190687113394,Low
ORD100497,2024-01-03,2024-01-11,P1116,Beauty,Supplier B,1138.02,4,East,Kolkata,Organic,Yes,2024-01-20,Size Issue,1,8,9.0,0.27486164873986935,Low
ORD100498,2024-06-27,2024-07-06,P1128,Sports,Supplier C,1429.45,1,East,Delhi,Organic,No,,,0,9,,0.3017290636204022,Low
ORD100499,2024-12-07,2024-12-12,P1015,Electronics,Supplier B,1362.65,2,North,Delhi,Ads,No,,,0,5,,0.2922580499076529,Low
ORD100500,2024-10-29,2024-11-05,P1188,Electronics,Supplier C,1089.19,1,West,Kolkata,Social Media,No,,,0,7,,0.1907230203909775,Low
ORD100501,2024-11-27,2024-11-29,P1191,Electronics,Supplier C,1126.25,4,North,Kolkata,Organic,No,,,0,2,,0.3108949433692792,Low
ORD100502,2024-02-07,2024-02-09,P1190,Fashion,Supplier A,227.42,1,South,Kolkata,Ads,No,,,0,2,,0.23403026579907849,Low
ORD100503,2024-08-26,2024-08-31,P1068,Beauty,Supplier D,163.16,4,South,Hyderabad,Organic,No,,,0,5,,0.2182896663668027,Low
ORD100504,2024-06-17,2024-06-19,P1021,Home,Supplier B,860.65,4,North,Bangalore,Ads,Yes,2024-06-26,No Longer Needed,1,2,7.0,0.1870247689712222,Low
ORD100505,2024-12-08,2024-12-15,P1092,Fashion,Supplier D,37.37,1,West,Kolkata,Social Media,No,,,0,7,,0.1623054748506171,Low
ORD100506,2024-11-09,2024-11-17,P1194,Home,Supplier A,728.71,2,East,Bangalore,Social Media,No,,,0,8,,0.11364528867914837,Low
ORD100507,2024-11-01,2024-11-03,P1075,Beauty,Supplier A,323.42,3,North,Chennai,Social Media,No,,,0,2,,0.1687790561593861,Low
ORD100508,2024-01-30,2024-02-04,P1153,Sports,Supplier B,525.56,1,South,Delhi,Organic,No,,,0,5,,0.24829267292357823,Low
ORD100509,2024-07-08,2024-07-12,P1143,Electronics,Supplier D,1165.95,3,West,Delhi,Organic,No,,,0,4,,0.2806176496058376,Low
ORD100510,2024-12-22,2024-12-26,P1178,Home,Supplier A,1412.44,1,South,Mumbai,Ads,No,,,0,4,,0.2236466293271373,Low
ORD100511,2024-01-25,2024-01-28,P1085,Fashion,Supplier C,117.9,3,West,Chennai,Email,No,,,0,3,,0.16418962281977834,Low
ORD100512,2024-04-21,2024-04-30,P1184,Home,Supplier C,806.02,2,West,Kolkata,Email,No,,,0,9,,0.12514070141394668,Low
ORD100513,2024-07-24,2024-07-26,P1028,Sports,Supplier C,1324.97,2,West,Kolkata,Social Media,Yes,2024-08-01,No Longer Needed,1,2,6.0,0.22095324264152374,Low
ORD100514,2024-07-03,2024-07-12,P1068,Electronics,Supplier D,132.94,1,North,Hyderabad,Email,No,,,0,9,,0.14129659204002717,Low
ORD100515,2024-02-16,2024-02-24,P1046,Home,Supplier C,1238.53,4,North,Chennai,Social Media,No,,,0,8,,0.17864972097738852,Low
ORD100516,2024-08-15,2024-08-20,P1093,Sports,Supplier C,543.12,3,North,Kolkata,Ads,No,,,0,5,,0.22304270978200172,Low
ORD100517,2024-02-08,2024-02-10,P1189,Fashion,Supplier A,489.92,4,West,Mumbai,Email,No,,,0,2,,0.19248814290967772,Low
ORD100518,2024-01-16,2024-01-22,P1196,Beauty,Supplier A,1466.42,4,West,Bangalore,Email,No,,,0,6,,0.2325236997027388,Low
ORD100519,2024-01-22,2024-01-29,P1143,Fashion,Supplier C,309.28,4,South,Delhi,Social Media,No,,,0,7,,0.19850083920326894,Low
ORD100520,2024-07-31,2024-08-02,P1175,Electronics,Supplier C,1042.86,2,East,Chennai,Ads,No,,,0,2,,0.21179554347737242,Low
ORD100521,2024-11-05,2024-11-07,P1084,Fashion,Supplier A,1233.95,1,North,Delhi,Email,No,,,0,2,,0.2929893850734737,Low
ORD100522,2024-05-28,2024-06-06,P1038,Fashion,Supplier B,71.36,1,West,Bangalore,Email,No,,,0,9,,0.16089534104414766,Low
ORD100523,2024-08-28,2024-09-06,P1099,Fashion,Supplier D,1008.87,2,South,Chennai,Email,No,,,0,9,,0.2573141229334485,Low
ORD100524,2024-09-28,2024-10-02,P1032,Fashion,Supplier D,1427.81,2,South,Bangalore,Ads,Yes,2024-10-14,Damaged,1,4,12.0,0.3632075265407784,Low
ORD100525,2024-02-28,2024-03-06,P1100,Electronics,Supplier A,195.09,1,South,Kolkata,Ads,Yes,2024-03-11,Not as Described,1,7,5.0,0.1745649139757536,Low
ORD100526,2024-10-13,2024-10-18,P1022,Sports,Supplier D,1345.37,4,North,Kolkata,Email,No,,,0,5,,0.24759337458312236,Low
ORD100527,2024-07-20,2024-07-22,P1009,Home,Supplier A,896.22,3,North,Kolkata,Social Media,Yes,2024-07-25,Wrong Item,1,2,3.0,0.15400484912426785,Low
ORD100528,2024-02-01,2024-02-05,P1068,Beauty,Supplier A,928.74,3,East,Bangalore,Social Media,Yes,2024-02-17,Damaged,1,4,12.0,0.17611028336090345,Low
ORD100529,2024-06-10,2024-06-19,P1099,Home,Supplier A,923.29,3,South,Bangalore,Email,No,,,0,9,,0.14435784096197554,Low
ORD100530,2024-09-11,2024-09-14,P1033,Home,Supplier A,455.27,4,North,Bangalore,Ads,No,,,0,3,,0.15706052437987827,Low
ORD100531,2024-09-10,2024-09-17,P1179,Beauty,Supplier B,1403.45,1,South,Delhi,Email,No,,,0,7,,0.2454967431701445,Low
ORD100532,2024-01-09,2024-01-13,P1137,Electronics,Supplier C,1421.55,2,West,Bangalore,Ads,No,,,0,4,,0.26504311356157423,Low
ORD100533,2024-05-18,2024-05-22,P1146,Beauty,Supplier C,941.7,1,South,Kolkata,Email,Yes,2024-06-01,No Longer Needed,1,4,10.0,0.20377042005247278,Low
ORD100534,2024-01-10,2024-01-18,P1185,Electronics,Supplier B,1177.3,4,East,Mumbai,Ads,No,,,0,8,,0.22370140381414846,Low
ORD100535,2024-08-01,2024-08-05,P1095,Home,Supplier D,922.26,2,North,Bangalore,Organic,No,,,0,4,,0.22688479382435323,Low
ORD100536,2024-09-29,2024-10-07,P1000,Electronics,Supplier D,731.75,4,West,Mumbai,Social Media,No,,,0,8,,0.16366689433126436,Low
ORD100537,2024-11-19,2024-11-21,P1068,Sports,Supplier C,994.62,3,North,Kolkata,Organic,Yes,2024-12-01,Damaged,1,2,10.0,0.3096408391882516,Low
ORD100538,2024-02-17,2024-02-19,P1003,Beauty,Supplier D,833.97,3,West,Bangalore,Social Media,No,,,0,2,,0.1831849260132902,Low
